"date","series_ticker","market_ticker","lower","upper","implied_prob","bid","ask","forecast","ens_sd","clim","realized_value","regime_true","outcome"
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B30.5",30.5,32.5,0.266262561227066,0.246587812451608,0.285937310002525,34.1128286150273,0.646258909919853,39.374686243207,33,1,0
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B32.5",32.5,34.5,0.342134863319138,0.323977560585521,0.360292166052756,34.1128286150273,0.646258909919853,39.374686243207,33,1,1
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B34.5",34.5,36.5,0.20764643714062,0.186799365883432,0.228493508397807,34.1128286150273,0.646258909919853,39.374686243207,33,1,0
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B36.5",36.5,38.5,0.0594045512464654,0.0355926422713947,0.0832164602215361,34.1128286150273,0.646258909919853,39.374686243207,33,1,0
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B38.5",38.5,40.5,0.0079748401753521,0,0.0328153433718451,34.1128286150273,0.646258909919853,39.374686243207,33,1,0
2024-01-03,"KXHIGHNY","KXHIGHNY-24JAN03-B40.5",40.5,42.5,0.000499382679896021,0,0.0254893950262981,34.1128286150273,0.646258909919853,39.374686243207,33,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B16.5",16.5,18.5,0.0162841075911666,0,0.0409584254393433,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B18.5",18.5,20.5,0.095541026845242,0.0724518473821468,0.118630206308337,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B20.5",20.5,22.5,0.26347073573468,0.243740150449374,0.283201321019987,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B22.5",22.5,24.5,0.342808642697317,0.324664815551264,0.360952469843371,23.7431077712269,1.06436902092396,39.3068675434919,24,1,1
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B24.5",24.5,26.5,0.210675781790743,0.189889297426557,0.231462266154928,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B26.5",26.5,28.5,0.0610337517714471,0.037254426806876,0.0848130767360182,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B28.5",28.5,30.5,0.00829797020653611,0,0.0331320108024054,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-04,"KXHIGHNY","KXHIGHNY-24JAN04-B30.5",30.5,32.5,0.000526294394763149,0,0.0255157685068679,23.7431077712269,1.06436902092396,39.3068675434919,24,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B30.5",30.5,32.5,0.0090041408605293,0,0.0338240580433187,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B32.5",32.5,34.5,0.0645120382332149,0.0408022789978792,0.0882217974685506,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B34.5",34.5,36.5,0.216953439907714,0.196292508705868,0.23761437110956,37.5124255636164,0.5,39.2457733086816,36,1,1
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B36.5",36.5,38.5,0.343981243426268,0.325860868294793,0.362101618557743,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B38.5",38.5,40.5,0.257604006476985,0.237756086606525,0.277451926347445,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B40.5",40.5,42.5,0.0910139934344457,0.0678342733031346,0.114193713565757,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B42.5",42.5,44.5,0.0151114417830173,0,0.0398092129473569,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-05,"KXHIGHNY","KXHIGHNY-24JAN05-B44.5",44.5,46.5,0.00117240030637211,0,0.0261489523002447,37.5124255636164,0.5,39.2457733086816,36,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B26.5",26.5,28.5,0.0286149736063579,0.00418727307848504,0.0530426741342307,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B28.5",28.5,30.5,0.13625749078,0.1139826405956,0.1585323409644,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B30.5",30.5,32.5,0.305352447784088,0.286459496739769,0.324245398828406,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B32.5",32.5,34.5,0.323056792888052,0.304517928745813,0.341595657030291,33.2727494393981,0.786268798066781,39.1914216423163,34,1,1
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B34.5",34.5,36.5,0.161396183386361,0.139624107054088,0.183168259718634,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B36.5",36.5,38.5,0.0379713654064137,0.0137307927145419,0.0622119380982854,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B38.5",38.5,40.5,0.00418594809132122,0,0.0291022291294948,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-06,"KXHIGHNY","KXHIGHNY-24JAN06-B40.5",40.5,42.5,0.000214893814444284,0,0.0252105959381554,33.2727494393981,0.786268798066781,39.1914216423163,34,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B24.5",24.5,26.5,0.0153031565677869,0,0.0399970934364311,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B26.5",26.5,28.5,0.0917642994761963,0.0685995854657202,0.114929013486672,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B28.5",28.5,30.5,0.258595645049812,0.238767557950808,0.278423732148816,31.2547639648337,1.14705629153269,39.1438286499679,30,1,1
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B30.5",30.5,32.5,0.343805678043515,0.325681791604385,0.361929564482645,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B32.5",32.5,34.5,0.21590047215443,0.195218481597519,0.236582462711342,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B34.5",34.5,36.5,0.0639187557354501,0.0401971308501591,0.0876403806207411,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B36.5",36.5,38.5,0.00888212327348048,0,0.0337044808080109,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-07,"KXHIGHNY","KXHIGHNY-24JAN07-B38.5",38.5,40.5,0.000575889752801428,0,0.0255643719577454,31.2547639648337,1.14705629153269,39.1438286499679,30,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B24.5",24.5,26.5,0.0129532228513285,0,0.037694158394302,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B26.5",26.5,28.5,0.0822665474726263,0.0589118784220788,0.105621216523174,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B28.5",28.5,30.5,0.245446860071535,0.225355797272966,0.265537922870105,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B30.5",30.5,32.5,0.345418531769079,0.32732690240446,0.363510161133697,31.0483797827992,0.78906322174394,39.1030084344671,31,1,1
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B32.5",32.5,34.5,0.229610073591482,0.209202275063311,0.250017872119652,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B34.5",34.5,36.5,0.0719739700313797,0.0484134494320073,0.0955344906307521,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B36.5",36.5,38.5,0.0105937253242586,0,0.0353818508177734,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-08,"KXHIGHNY","KXHIGHNY-24JAN08-B38.5",38.5,40.5,0.000727886174582304,0,0.0257133284510907,31.0483797827992,0.78906322174394,39.1030084344671,31,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B30.5",30.5,32.5,0.0265369899141141,0.0020677297123964,0.0510062501158318,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B32.5",32.5,34.5,0.130104067637243,0.107706148989988,0.152501986284498,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B34.5",34.5,36.5,0.300144314546354,0.281147200837281,0.319141428255427,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B36.5",36.5,38.5,0.326870179225953,0.308407582810472,0.345332775641434,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B38.5",38.5,40.5,0.168104136593308,0.146466219325175,0.189742053861442,37.3180568030075,1.43265022930105,39.0689730917247,39,1,1
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B40.5",40.5,42.5,0.0407189880310804,0.016533367791702,0.0649046082704588,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B42.5",42.5,44.5,0.00462260459453123,0,0.0295301525026406,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-09,"KXHIGHNY","KXHIGHNY-24JAN09-B44.5",44.5,46.5,0.000244442128697897,0,0.0252395532861239,37.3180568030075,1.43265022930105,39.0689730917247,39,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B36.5",36.5,38.5,0.00363321711630832,0,0.0285605527739822,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B38.5",38.5,40.5,0.034348887344175,0.0100358650910585,0.0586619095972915,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B40.5",40.5,42.5,0.152114815675865,0.130157111989382,0.174072519362348,44.666396410227,1.13385302859508,39.0417327071472,42,1,1
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B42.5",42.5,44.5,0.317162783395927,0.298506039063846,0.335819527728009,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B44.5",44.5,46.5,0.312246039227546,0.293490960012097,0.331001118442995,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B46.5",46.5,48.5,0.145140232284174,0.123043036929858,0.167237427638491,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B48.5",48.5,50.5,0.0317580931494523,0.00739325501244137,0.0561229312864633,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-10,"KXHIGHNY","KXHIGHNY-24JAN10-B50.5",50.5,52.5,0.0032542610119024,0,0.0281891757916644,44.666396410227,1.13385302859508,39.0417327071472,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B34.5",34.5,36.5,0.00423557442167562,0,0.0291508629332421,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B36.5",36.5,38.5,0.0382884186793095,0.0140541870528957,0.0625226503057233,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B38.5",38.5,40.5,0.162184244179186,0.140427929062769,0.183940559295602,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B40.5",40.5,42.5,0.323523958459212,0.304994437628396,0.342053479290028,42.1130158894008,0.813390432483264,39.0212953526487,42,1,1
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B42.5",42.5,44.5,0.304750011726739,0.285845011961273,0.323655011492204,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B44.5",44.5,46.5,0.135523297504357,0.113233763454444,0.15781283155427,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B46.5",46.5,48.5,0.0283628261595052,0.00393008268269535,0.0527955696363151,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-11,"KXHIGHNY","KXHIGHNY-24JAN11-B48.5",48.5,50.5,0.0027788496157406,0,0.0277232726234258,42.1130158894008,0.813390432483264,39.0212953526487,42,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B28.5",28.5,30.5,0.00918302913165055,0,0.0339993685490175,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B30.5",30.5,32.5,0.065376238570464,0.0416837633418733,0.0890687137990548,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B32.5",32.5,34.5,0.218474475448547,0.197843964957518,0.239104985939576,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B34.5",34.5,36.5,0.344219771636203,0.326104167068927,0.362335376203479,35.9587691158461,1.4640579619605,39.0076670842582,36,1,1
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B36.5",36.5,38.5,0.256166183934976,0.236289507613675,0.276042860256276,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B38.5",38.5,40.5,0.0899364553837841,0.0667351844914598,0.113137726276108,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B40.5",40.5,42.5,0.0148379441471863,0,0.0395411852642426,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-12,"KXHIGHNY","KXHIGHNY-24JAN12-B42.5",42.5,44.5,0.0011438298114762,0,0.0261209532152467,35.9587691158461,1.4640579619605,39.0076670842582,36,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B38.5",38.5,40.5,0.0152514588204672,0,0.0399464296440579,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B40.5",40.5,42.5,0.0915623752166042,0.0683936227209363,0.114731127712272,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B42.5",42.5,44.5,0.258329538109512,0.238496128871702,0.278162947347321,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B44.5",44.5,46.5,0.343853682319678,0.325730755966072,0.361976608673284,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B46.5",46.5,48.5,0.216183354994532,0.195507022094423,0.236859687894642,45.2847735557124,1.02011929689258,39.0008519403259,47,1,1
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B48.5",48.5,50.5,0.0640777456166333,0.0403593005289659,0.0877961907043006,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B50.5",50.5,52.5,0.00891475877586667,0,0.0337364636003493,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-13,"KXHIGHNY","KXHIGHNY-24JAN13-B52.5",52.5,54.5,0.00057869577900016,0,0.0255671218634202,45.2847735557124,1.02011929689258,39.0008519403259,47,1,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B36.5",36.5,38.5,0.00818515644398726,0,0.0330214533151075,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B38.5",38.5,40.5,0.0604677403404653,0.0366770951472746,0.084258385533656,44.8723025348802,2.80362972836882,39.0008519403259,39,2,1
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B40.5",40.5,42.5,0.209629931147634,0.188822529770587,0.230437332524681,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B42.5",42.5,44.5,0.342583952308754,0.324435631354929,0.360732273262579,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B44.5",44.5,46.5,0.264437492660218,0.244726242513423,0.284148742807014,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B46.5",46.5,48.5,0.0963079924032203,0.0732341522512847,0.119381832555156,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B48.5",48.5,50.5,0.0164865755798214,0,0.0411568440682249,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-14,"KXHIGHNY","KXHIGHNY-24JAN14-B50.5",50.5,52.5,0.0013191043949089,0,0.0262927223070107,44.8723025348802,2.80362972836882,39.0008519403259,39,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B32.5",32.5,34.5,0.00182516048932256,0,0.0267886572795361,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B34.5",34.5,36.5,0.0209204800464745,0,0.045502070445545,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B36.5",36.5,38.5,0.112156516910231,0.089399647248436,0.134913386572027,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B38.5",38.5,40.5,0.282776099054754,0.263431621035849,0.302120577073659,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B40.5",40.5,42.5,0.336481806932333,0.318211443070979,0.354752170793686,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B42.5",42.5,44.5,0.189099513709112,0.167881503983294,0.210317523434929,40.4838236661047,2.63650997303884,39.0076670842582,44,2,1
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B44.5",44.5,46.5,0.0500760426047078,0.0260775634568019,0.0740745217526136,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-15,"KXHIGHNY","KXHIGHNY-24JAN15-B46.5",46.5,48.5,0.00621915354284652,0,0.0310947704719896,40.4838236661047,2.63650997303884,39.0076670842582,44,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B34.5",34.5,36.5,0.0075405036198618,0,0.0323896935474646,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B36.5",36.5,38.5,0.0571747220892316,0.0333182165310163,0.081031227647447,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B38.5",38.5,40.5,0.203403968829676,0.18247204820627,0.224335889453082,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B40.5",40.5,42.5,0.341073515535834,0.322894985846551,0.359252045225117,42.8037842711189,2.5507641706732,39.0212953526487,41,2,1
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B42.5",42.5,44.5,0.27012880809323,0.250531384255095,0.289726231931365,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B44.5",44.5,46.5,0.100951847848176,0.0779708848051399,0.123932810891213,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B46.5",46.5,48.5,0.0177361399023025,0,0.0423814171042564,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-16,"KXHIGHNY","KXHIGHNY-24JAN16-B48.5",48.5,50.5,0.00145672036065891,0,0.0264275859534457,42.8037842711189,2.5507641706732,39.0212953526487,41,2,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B34.5",34.5,36.5,0.0124002862241545,0,0.0371522804996714,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B36.5",36.5,38.5,0.079928759441264,0.0565273346300893,0.103330184252439,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B38.5",38.5,40.5,0.242002464749439,0.221842514044427,0.26216241545445,41.8668552071042,0.798480065213894,39.0417327071472,40,1,1
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B40.5",40.5,42.5,0.345593893202519,0.327505771066569,0.363682015338469,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B42.5",42.5,44.5,0.233115095132782,0.212777397035438,0.253452793230127,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B44.5",44.5,46.5,0.0741549122008354,0.0506380104448521,0.0976718139568187,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B46.5",46.5,48.5,0.0110775209801153,0,0.035855970560513,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-17,"KXHIGHNY","KXHIGHNY-24JAN17-B48.5",48.5,50.5,0.000772573787481856,0,0.0257571223117322,41.8668552071042,0.798480065213894,39.0417327071472,40,1,0
2024-01-18,"KXHIGHNY","KXHIGHNY-24JAN18-B46.5",46.5,48.5,0.0351892179740341,0.0108930023335148,0.0594854336145535,53.1507192545425,1.6681961663653,39.0689730917247,47,2,1
2024-01-18,"KXHIGHNY","KXHIGHNY-24JAN18-B48.5",48.5,50.5,0.154314865856851,0.132401163173988,0.176228568539714,53.1507192545425,1.6681961663653,39.0689730917247,47,2,0
2024-01-18,"KXHIGHNY","KXHIGHNY-24JAN18-B50.5",50.5,52.5,0.318625962540785,0.2999984817916,0.337253443289969,53.1507192545425,1.6681961663653,39.0689730917247,47,2,0
2024-01-18,"KXHIGHNY","KXHIGHNY-24JAN18-B52.5",52.5,54.5,0.310646728571311,0.291859663142737,0.329433793999884,53.1507192545425,1.6681961663653,39.0689730917247,47,2,0
2024-01-18,"KXHIGHNY","KXHIGHNY-24JAN18-B54.5",54.5,56.5,0.142994529605801,0.120854420197917,0.165134639013685,53.1507192545425,1.6681961663653,39.0689730917247,47,2,0
